video_id,title,description,title_description,label1
bS9ccwCPkNM,HOW DID WE COME BACK?! | Broken Blade,"Keeping the mental strong all the way to the end!
↓ MORE INFO BELOW ↓
----------------------------------------­­---------------------------------------­-­---------------------------
Don't forget to Like and Subscribe for more videos! - https://bit.ly/2Y3b4m4 
Click the bell to see videos as soon as they are live! 
----------------------------------------­­---------------------------------------­-­---------------------------
VOD of this game - www.twitch.tv/tsm_brokenblade/video/623001209
----------------------------------------­­---------------------------------------­-­---------------------------
↓ FOLLOW ME ↓
- Twitch ► https://www.twitch.tv/tsm_brokenblade
- İnstagram ► https://www.instagram.com/tsm.brokenblade
- Twitter ► https://twitter.com/TSMBrokenBlade
- Discord ► https://discord.gg/tmWKjNq 
----------------------------------------­­---------------------------------------­-­---------------------------
Video Editor: https://twitter.com/Auzyyyyyy
Thumbnail By: kalebfranke112@gmail.com
Subtitles By: khabiboglu@outlook.de
----------------------------------------­­---------------------------------------­-­---------------------------
Business Inquiries: brokenblade@tsm.gg
----------------------------------------­­---------------------------------------­-­---------------------------
Outro Song: Dizaro - U Go
----------------------------------------­­---------------------------------------­-­---------------------------
#BrokenBlade #LeagueofLegends #LCS","HOW DID WE COME BACK?! | Broken Blade Keeping the mental strong all the way to the end!
↓ MORE INFO BELOW ↓
----------------------------------------­­---------------------------------------­-­---------------------------
Don't forget to Like and Subscribe for more videos! - https://bit.ly/2Y3b4m4 
Click the bell to see videos as soon as they are live! 
----------------------------------------­­---------------------------------------­-­---------------------------
VOD of this game - www.twitch.tv/tsm_brokenblade/video/623001209
----------------------------------------­­---------------------------------------­-­---------------------------
↓ FOLLOW ME ↓
- Twitch ► https://www.twitch.tv/tsm_brokenblade
- İnstagram ► https://www.instagram.com/tsm.brokenblade
- Twitter ► https://twitter.com/TSMBrokenBlade
- Discord ► https://discord.gg/tmWKjNq 
----------------------------------------­­---------------------------------------­-­---------------------------
Video Editor: https://twitter.com/Auzyyyyyy
Thumbnail By: kalebfranke112@gmail.com
Subtitles By: khabiboglu@outlook.de
----------------------------------------­­---------------------------------------­-­---------------------------
Business Inquiries: brokenblade@tsm.gg
----------------------------------------­­---------------------------------------­-­---------------------------
Outro Song: Dizaro - U Go
----------------------------------------­­---------------------------------------­-­---------------------------
#BrokenBlade #LeagueofLegends #LCS",no
0BksA2opskk,HOW TO PLAY SORAKA TOP | Broken Blade,"This is for real for real!
↓ MORE INFO BELOW ↓
----------------------------------------­­---------------------------------------­-­---------------------------
Don't forget to Like and Subscribe for more videos! - https://bit.ly/2Y3b4m4 
Click the bell to see videos as soon as they are live! 
----------------------------------------­­---------------------------------------­-­---------------------------
VOD of this game - www.twitch.tv/videos/627651659
----------------------------------------­­---------------------------------------­-­---------------------------
↓ FOLLOW ME ↓
- Twitch ► https://www.twitch.tv/tsm_brokenblade
- İnstagram ► https://www.instagram.com/tsm.brokenblade
- Twitter ► https://twitter.com/TSMBrokenBlade
- Discord ► https://discord.gg/tmWKjNq 
----------------------------------------­­---------------------------------------­-­---------------------------
Video Editor: https://twitter.com/Auzyyyyyy
Thumbnail By: kalebfranke112@gmail.com
Subtitles By: khabiboglu@outlook.de
----------------------------------------­­---------------------------------------­-­---------------------------
Business Inquiries: brokenblade@tsm.gg
----------------------------------------­­---------------------------------------­-­---------------------------
Outro Song: Dizaro - U Go
----------------------------------------­­---------------------------------------­-­---------------------------
#BrokenBlade #LeagueofLegends #LCS","HOW TO PLAY SORAKA TOP | Broken Blade This is for real for real!
↓ MORE INFO BELOW ↓
----------------------------------------­­---------------------------------------­-­---------------------------
Don't forget to Like and Subscribe for more videos! - https://bit.ly/2Y3b4m4 
Click the bell to see videos as soon as they are live! 
----------------------------------------­­---------------------------------------­-­---------------------------
VOD of this game - www.twitch.tv/videos/627651659
----------------------------------------­­---------------------------------------­-­---------------------------
↓ FOLLOW ME ↓
- Twitch ► https://www.twitch.tv/tsm_brokenblade
- İnstagram ► https://www.instagram.com/tsm.brokenblade
- Twitter ► https://twitter.com/TSMBrokenBlade
- Discord ► https://discord.gg/tmWKjNq 
----------------------------------------­­---------------------------------------­-­---------------------------
Video Editor: https://twitter.com/Auzyyyyyy
Thumbnail By: kalebfranke112@gmail.com
Subtitles By: khabiboglu@outlook.de
----------------------------------------­­---------------------------------------­-­---------------------------
Business Inquiries: brokenblade@tsm.gg
----------------------------------------­­---------------------------------------­-­---------------------------
Outro Song: Dizaro - U Go
----------------------------------------­­---------------------------------------­-­---------------------------
#BrokenBlade #LeagueofLegends #LCS",no
Pt3tqf2HJHM,THE RIVEN MECHANICS | Broken Blade,"Riot client ezclap!
↓ MORE INFO BELOW ↓
----------------------------------------­­---------------------------------------­-­---------------------------
Don't forget to Like and Subscribe for more videos! - https://bit.ly/2Y3b4m4 
Click the bell to see videos as soon as they are live! 
----------------------------------------­­---------------------------------------­-­---------------------------
VOD of this game - https://www.twitch.tv/videos/1510162366?t=01h20m12s
----------------------------------------­­---------------------------------------­-­---------------------------
↓ FOLLOW ME ↓
- Twitch ► twitch.tv/brokenblade
- İnstagram ► instagram.com/brokenbladee_
- Twitter ► twitter.com/BrokenBlade
- Discord ► discord.gg/tmWKjNq 
----------------------------------------­­---------------------------------------­-­---------------------------
Video Editor: twitter.com/Auzyyyyyy
----------------------------------------­­---------------------------------------­-­---------------------------
0:00 Champ Select
0:46 Intro
0:49 Gameplay
13:10 Outro
----------------------------------------­­---------------------------------------­-­---------------------------
Business Inquiries: brokenblade@tailors.gg
----------------------------------------­­---------------------------------------­-­---------------------------
Outro Song: Dizaro - U Go
----------------------------------------­­---------------------------------------­-­---------------------------
#BrokenBlade #LeagueofLegends #LEC","THE RIVEN MECHANICS | Broken Blade Riot client ezclap!
↓ MORE INFO BELOW ↓
----------------------------------------­­---------------------------------------­-­---------------------------
Don't forget to Like and Subscribe for more videos! - https://bit.ly/2Y3b4m4 
Click the bell to see videos as soon as they are live! 
----------------------------------------­­---------------------------------------­-­---------------------------
VOD of this game - https://www.twitch.tv/videos/1510162366?t=01h20m12s
----------------------------------------­­---------------------------------------­-­---------------------------
↓ FOLLOW ME ↓
- Twitch ► twitch.tv/brokenblade
- İnstagram ► instagram.com/brokenbladee_
- Twitter ► twitter.com/BrokenBlade
- Discord ► discord.gg/tmWKjNq 
----------------------------------------­­---------------------------------------­-­---------------------------
Video Editor: twitter.com/Auzyyyyyy
----------------------------------------­­---------------------------------------­-­---------------------------
0:00 Champ Select
0:46 Intro
0:49 Gameplay
13:10 Outro
----------------------------------------­­---------------------------------------­-­---------------------------
Business Inquiries: brokenblade@tailors.gg
----------------------------------------­­---------------------------------------­-­---------------------------
Outro Song: Dizaro - U Go
----------------------------------------­­---------------------------------------­-­---------------------------
#BrokenBlade #LeagueofLegends #LEC",no
AF9Aioic4FU,KAYLE LVL 16 COUNTDOWN | Broken Blade,"I bet he is still giggling
↓ MORE INFO BELOW ↓
----------------------------------------­­---------------------------------------­-­---------------------------
Don't forget to Like and Subscribe for more videos! - https://bit.ly/2Y3b4m4 
Click the bell to see videos as soon as they are live! 
----------------------------------------­­---------------------------------------­-­---------------------------
VOD of this game - https://www.twitch.tv/videos/1512043969?t=01h58m13s
----------------------------------------­­---------------------------------------­-­---------------------------
↓ FOLLOW ME ↓
- Twitch ► twitch.tv/brokenblade
- İnstagram ► instagram.com/brokenbladee_
- Twitter ► twitter.com/BrokenBlade
- Discord ► discord.gg/tmWKjNq 
----------------------------------------­­---------------------------------------­-­---------------------------
Video Editor: twitter.com/Auzyyyyyy
----------------------------------------­­---------------------------------------­-­---------------------------
0:00 Champ Select
0:49 Intro
0:51 Gameplay
11:15 Outro
----------------------------------------­­---------------------------------------­-­---------------------------
Business Inquiries: brokenblade@tailors.gg
----------------------------------------­­---------------------------------------­-­---------------------------
Outro Song: Dizaro - U Go
----------------------------------------­­---------------------------------------­-­---------------------------
#BrokenBlade #LeagueofLegends #LEC","KAYLE LVL 16 COUNTDOWN | Broken Blade I bet he is still giggling
↓ MORE INFO BELOW ↓
----------------------------------------­­---------------------------------------­-­---------------------------
Don't forget to Like and Subscribe for more videos! - https://bit.ly/2Y3b4m4 
Click the bell to see videos as soon as they are live! 
----------------------------------------­­---------------------------------------­-­---------------------------
VOD of this game - https://www.twitch.tv/videos/1512043969?t=01h58m13s
----------------------------------------­­---------------------------------------­-­---------------------------
↓ FOLLOW ME ↓
- Twitch ► twitch.tv/brokenblade
- İnstagram ► instagram.com/brokenbladee_
- Twitter ► twitter.com/BrokenBlade
- Discord ► discord.gg/tmWKjNq 
----------------------------------------­­---------------------------------------­-­---------------------------
Video Editor: twitter.com/Auzyyyyyy
----------------------------------------­­---------------------------------------­-­---------------------------
0:00 Champ Select
0:49 Intro
0:51 Gameplay
11:15 Outro
----------------------------------------­­---------------------------------------­-­---------------------------
Business Inquiries: brokenblade@tailors.gg
----------------------------------------­­---------------------------------------­-­---------------------------
Outro Song: Dizaro - U Go
----------------------------------------­­---------------------------------------­-­---------------------------
#BrokenBlade #LeagueofLegends #LEC",no
34IeSK1X5JQ,GANGPLANK THE HUNTER | Broken Blade,"Another banger!
↓ MORE INFO BELOW ↓
----------------------------------------­­---------------------------------------­-­---------------------------
Don't forget to Like and Subscribe for more videos! - https://bit.ly/2Y3b4m4 
Click the bell to see videos as soon as they are live! 
----------------------------------------­­---------------------------------------­-­---------------------------
VOD of this game - https://www.twitch.tv/videos/1528868865?t=01h01m07s
----------------------------------------­­---------------------------------------­-­---------------------------
↓ FOLLOW ME ↓
- Twitch ► twitch.tv/brokenblade
- İnstagram ► instagram.com/brokenbladee_
- Twitter ► twitter.com/BrokenBlade
- Discord ► discord.gg/tmWKjNq 
----------------------------------------­­---------------------------------------­-­---------------------------
Video Editor: twitter.com/Auzyyyyyy
----------------------------------------­­---------------------------------------­-­---------------------------
0:00 Champ Select
0:28 Intro
0:31 Gameplay
9:52 Outro
----------------------------------------­­---------------------------------------­-­---------------------------
Business Inquiries: brokenblade@tailors.gg
----------------------------------------­­---------------------------------------­-­---------------------------
Outro Song: Dizaro - U Go
----------------------------------------­­---------------------------------------­-­---------------------------
#BrokenBlade #LeagueofLegends #LEC","GANGPLANK THE HUNTER | Broken Blade Another banger!
↓ MORE INFO BELOW ↓
----------------------------------------­­---------------------------------------­-­---------------------------
Don't forget to Like and Subscribe for more videos! - https://bit.ly/2Y3b4m4 
Click the bell to see videos as soon as they are live! 
----------------------------------------­­---------------------------------------­-­---------------------------
VOD of this game - https://www.twitch.tv/videos/1528868865?t=01h01m07s
----------------------------------------­­---------------------------------------­-­---------------------------
↓ FOLLOW ME ↓
- Twitch ► twitch.tv/brokenblade
- İnstagram ► instagram.com/brokenbladee_
- Twitter ► twitter.com/BrokenBlade
- Discord ► discord.gg/tmWKjNq 
----------------------------------------­­---------------------------------------­-­---------------------------
Video Editor: twitter.com/Auzyyyyyy
----------------------------------------­­---------------------------------------­-­---------------------------
0:00 Champ Select
0:28 Intro
0:31 Gameplay
9:52 Outro
----------------------------------------­­---------------------------------------­-­---------------------------
Business Inquiries: brokenblade@tailors.gg
----------------------------------------­­---------------------------------------­-­---------------------------
Outro Song: Dizaro - U Go
----------------------------------------­­---------------------------------------­-­---------------------------
#BrokenBlade #LeagueofLegends #LEC",no
EgnBw6gXFCQ,RANK 1 PYKE PROVES THAT PYKE MID IS NOT DEAD - Davemon,"Follow my social medias!:
Twitch: https://twitch.tv/xdavemon
Twitter: https://twitter.com/davemonlol
------------------------------------------------------------------------
Thumbnail by: https://twitter.com/kanai_nb","RANK 1 PYKE PROVES THAT PYKE MID IS NOT DEAD - Davemon Follow my social medias!:
Twitch: https://twitch.tv/xdavemon
Twitter: https://twitter.com/davemonlol
------------------------------------------------------------------------
Thumbnail by: https://twitter.com/kanai_nb",no
3g44PSzYdXc,RANK 1 PYKE IS TAKING PYKE SUPPORT TO THE NEXT LEVEL - Davemon,"Follow my social medias!:
Twitch: https://twitch.tv/xdavemon
Twitter: https://twitter.com/davemonlol
------------------------------------------------------------------------
Thumbnail by: https://twitter.com/kanai_nb","RANK 1 PYKE IS TAKING PYKE SUPPORT TO THE NEXT LEVEL - Davemon Follow my social medias!:
Twitch: https://twitch.tv/xdavemon
Twitter: https://twitter.com/davemonlol
------------------------------------------------------------------------
Thumbnail by: https://twitter.com/kanai_nb",no
YVOsHKneKzE,I have MASTERED the Sylas matchup | Davemon,"Follow my social medias!:
Twitch: https://twitch.tv/xdavemon
Twitter: https://twitter.com/davemonlol","I have MASTERED the Sylas matchup | Davemon Follow my social medias!:
Twitch: https://twitch.tv/xdavemon
Twitter: https://twitter.com/davemonlol",no
lEH4uLsVgR4,Dropping BOMBS with the worst midlaner in the game - Davemon,"Follow my social medias!:
Twitch: https://twitch.tv/xdavemon
Twitter: https://twitter.com/davemonlol","Dropping BOMBS with the worst midlaner in the game - Davemon Follow my social medias!:
Twitch: https://twitch.tv/xdavemon
Twitter: https://twitter.com/davemonlol",no
ulNfur6kXgc,HOW TO PLAY PYKE MID IN SEASON 13,"Follow my social medias!:
Twitch: https://twitch.tv/xdavemon
Twitter: https://twitter.com/davemonlol
------------------------------------------------------------------------
Editor's Socials
Twitter: https://twitter.com/Antwan1711
Discord: Antwan 9451 
Thubnail by: https://twitter.com/kanai_nb
------------------------------------------------------------------------","HOW TO PLAY PYKE MID IN SEASON 13 Follow my social medias!:
Twitch: https://twitch.tv/xdavemon
Twitter: https://twitter.com/davemonlol
------------------------------------------------------------------------
Editor's Socials
Twitter: https://twitter.com/Antwan1711
Discord: Antwan 9451 
Thubnail by: https://twitter.com/kanai_nb
------------------------------------------------------------------------",no
O0PAhp05CIM,Elite500 | ARE YOU SURE THIS IS THE RIGHT PRESCRIPTION ZILEAN?,"League of Legends Season 12 Vladimir Gameplay! Vladimir Mid Gameplay!

Watch me 1v9 live!
► Twitch - https://www.twitch.tv/elite500

Follow me on Twitter!
► Twitter - https://twitter.com/Elite5002

Join our amazing Discord!
► Discord - https://discord.gg/bKqM5bh

BUSINESS INQUIRIES - Elite500@afkcreators.com

Thumbnail by: instagram.com/lewiczzz

#Elite500 #Challenger #Rank1Vlad","Elite500 | ARE YOU SURE THIS IS THE RIGHT PRESCRIPTION ZILEAN? League of Legends Season 12 Vladimir Gameplay! Vladimir Mid Gameplay!

Watch me 1v9 live!
► Twitch - https://www.twitch.tv/elite500

Follow me on Twitter!
► Twitter - https://twitter.com/Elite5002

Join our amazing Discord!
► Discord - https://discord.gg/bKqM5bh

BUSINESS INQUIRIES - Elite500@afkcreators.com

Thumbnail by: instagram.com/lewiczzz

#Elite500 #Challenger #Rank1Vlad",no
rQ6LQ9uxrjU,Elite500 | HOW IS THIS ALLOWED?!?,"League of Legends Season 12 Vladimir Gameplay! Vladimir Mid Gameplay!

Watch me 1v9 live!
► Twitch - https://www.twitch.tv/elite500

Follow me on Twitter!
► Twitter - https://twitter.com/Elite5002

Join our amazing Discord!
► Discord - https://discord.gg/bKqM5bh

BUSINESS INQUIRIES - Elite500@afkcreators.com

Thumbnail by: instagram.com/lewiczzz

#Elite500 #Challenger #Rank1Vlad","Elite500 | HOW IS THIS ALLOWED?!? League of Legends Season 12 Vladimir Gameplay! Vladimir Mid Gameplay!

Watch me 1v9 live!
► Twitch - https://www.twitch.tv/elite500

Follow me on Twitter!
► Twitter - https://twitter.com/Elite5002

Join our amazing Discord!
► Discord - https://discord.gg/bKqM5bh

BUSINESS INQUIRIES - Elite500@afkcreators.com

Thumbnail by: instagram.com/lewiczzz

#Elite500 #Challenger #Rank1Vlad",no
GtQb55puKQg,Elite500 | RANK 1 VLAD CAN'T BE STOPPED!!!,"League of Legends Preseason 2023 Vladimir Gameplay! Vladimir Mid Gameplay!

The race to Challenger continues!
Check out the other contestants and their progress: http://tinyurl.com/43k2bybm

Watch me 1v9 live!
► Twitch - https://www.twitch.tv/elite500

Follow me on Twitter!
► Twitter - https://twitter.com/Elite5002

Join our amazing Discord!
► Discord - https://discord.gg/bKqM5bh

BUSINESS INQUIRIES - Elite500@afkcreators.com

#Elite500 #Challenger #Rank1Vlad","Elite500 | RANK 1 VLAD CAN'T BE STOPPED!!! League of Legends Preseason 2023 Vladimir Gameplay! Vladimir Mid Gameplay!

The race to Challenger continues!
Check out the other contestants and their progress: http://tinyurl.com/43k2bybm

Watch me 1v9 live!
► Twitch - https://www.twitch.tv/elite500

Follow me on Twitter!
► Twitter - https://twitter.com/Elite5002

Join our amazing Discord!
► Discord - https://discord.gg/bKqM5bh

BUSINESS INQUIRIES - Elite500@afkcreators.com

#Elite500 #Challenger #Rank1Vlad",no
cfnGNOjHlHs,Elite500 | HIGH ELO PLAYERS ARE TERRIBLE,"League of Legends Season 12 Vladimir Gameplay! Vladimir Mid Gameplay!

Watch me 1v9 live!
► Twitch - https://www.twitch.tv/elite500

Follow me on Twitter!
► Twitter - https://twitter.com/Elite5002

Join our amazing Discord!
► Discord - https://discord.gg/bKqM5bh

BUSINESS INQUIRIES - Elite500@afkcreators.com

#Elite500 #Challenger #Rank1Vlad","Elite500 | HIGH ELO PLAYERS ARE TERRIBLE League of Legends Season 12 Vladimir Gameplay! Vladimir Mid Gameplay!

Watch me 1v9 live!
► Twitch - https://www.twitch.tv/elite500

Follow me on Twitter!
► Twitter - https://twitter.com/Elite5002

Join our amazing Discord!
► Discord - https://discord.gg/bKqM5bh

BUSINESS INQUIRIES - Elite500@afkcreators.com

#Elite500 #Challenger #Rank1Vlad",no
pabOfLUuFNo,Elite500 | CONQUEROR LAST STAND VLAD DESTROYS KOREA,"League of Legends Season 12 Vladimir Gameplay! Vladimir Mid Gameplay!

Watch me 1v9 live!
► Twitch - https://www.twitch.tv/elite500

Follow me on Twitter!
► Twitter - https://twitter.com/Elite5002

Join our amazing Discord!
► Discord - https://discord.gg/bKqM5bh

BUSINESS INQUIRIES - Elite500@afkcreators.com

#Elite500 #Challenger #Rank1Vlad","Elite500 | CONQUEROR LAST STAND VLAD DESTROYS KOREA League of Legends Season 12 Vladimir Gameplay! Vladimir Mid Gameplay!

Watch me 1v9 live!
► Twitch - https://www.twitch.tv/elite500

Follow me on Twitter!
► Twitter - https://twitter.com/Elite5002

Join our amazing Discord!
► Discord - https://discord.gg/bKqM5bh

BUSINESS INQUIRIES - Elite500@afkcreators.com

#Elite500 #Challenger #Rank1Vlad",no
GKpcezbDobI,DRAVEN HARD CARRY VS CHINESE PRO ADC LNG LIGHT,"Remember to leave a like and subscribe for more content! Click the bell to be notified as soon as a video goes live!

► https://www.twitch.tv/jackspektra

Edited by: Neongott

FOLLOW ME:
♥ Twitch: https://www.twitch.tv/jackspektra
♥ Twitter: https://twitter.com/jackspektra
♥ Discord: https://discord.gg/spktr

#Jackspektra #LeagueOfLegends","DRAVEN HARD CARRY VS CHINESE PRO ADC LNG LIGHT Remember to leave a like and subscribe for more content! Click the bell to be notified as soon as a video goes live!

► https://www.twitch.tv/jackspektra

Edited by: Neongott

FOLLOW ME:
♥ Twitch: https://www.twitch.tv/jackspektra
♥ Twitter: https://twitter.com/jackspektra
♥ Discord: https://discord.gg/spktr

#Jackspektra #LeagueOfLegends",no
DPjUrfP_Zkg,1 KILL PER MINUTE IN MASTER EUW,"Remember to leave a like and subscribe for more content! Click the bell to be notified as soon as a video goes live!

► https://www.twitch.tv/jackspektra

FOLLOW ME:
♥ Twitch: https://www.twitch.tv/jackspektra
♥ Twitter: https://twitter.com/jackspektra
♥ Discord: https://discord.gg/spktr

#Jackspektra #LeagueOfLegends","1 KILL PER MINUTE IN MASTER EUW Remember to leave a like and subscribe for more content! Click the bell to be notified as soon as a video goes live!

► https://www.twitch.tv/jackspektra

FOLLOW ME:
♥ Twitch: https://www.twitch.tv/jackspektra
♥ Twitter: https://twitter.com/jackspektra
♥ Discord: https://discord.gg/spktr

#Jackspektra #LeagueOfLegends",no
U9BXqMK-xk4,LUCIAN HARD CARRY IN 1000LP CHALLENGER,"Remember to leave a like and subscribe for more content! Click the bell to be notified as soon as a video goes live!

► https://www.twitch.tv/jackspektra

Edited by: Neongott

FOLLOW ME:
♥ Twitch: https://www.twitch.tv/jackspektra
♥ Twitter: https://twitter.com/jackspektra
♥ Discord: https://discord.gg/spktr

#Jackspektra #LeagueOfLegends","LUCIAN HARD CARRY IN 1000LP CHALLENGER Remember to leave a like and subscribe for more content! Click the bell to be notified as soon as a video goes live!

► https://www.twitch.tv/jackspektra

Edited by: Neongott

FOLLOW ME:
♥ Twitch: https://www.twitch.tv/jackspektra
♥ Twitter: https://twitter.com/jackspektra
♥ Discord: https://discord.gg/spktr

#Jackspektra #LeagueOfLegends",no
CDzfAcANQqU,EDUCATIONAL CHALLENGER JINX GAMEPLAY,"Remember to leave a like and subscribe for more content! Click the bell to be notified as soon as a video goes live!

► https://www.twitch.tv/jackspektra
Edited by: Neongott
FOLLOW ME:
♥ Twitch: https://www.twitch.tv/jackspektra
♥ Twitter: https://twitter.com/jackspektra
♥ Discord: https://discord.gg/spktr

#Jackspektra #LeagueOfLegends","EDUCATIONAL CHALLENGER JINX GAMEPLAY Remember to leave a like and subscribe for more content! Click the bell to be notified as soon as a video goes live!

► https://www.twitch.tv/jackspektra
Edited by: Neongott
FOLLOW ME:
♥ Twitch: https://www.twitch.tv/jackspektra
♥ Twitter: https://twitter.com/jackspektra
♥ Discord: https://discord.gg/spktr

#Jackspektra #LeagueOfLegends",no
lWit_xBFmuI,POV: You play vs a champion released in 2022,"love zeri 

► https://www.twitch.tv/jackspektra

FOLLOW ME:
♥ Twitch: https://www.twitch.tv/jackspektra
♥ Twitter: https://twitter.com/jackspektra
♥ Discord: https://discord.gg/spktr

#Jackspektra #LeagueOfLegends","POV: You play vs a champion released in 2022 love zeri 

► https://www.twitch.tv/jackspektra

FOLLOW ME:
♥ Twitch: https://www.twitch.tv/jackspektra
♥ Twitter: https://twitter.com/jackspektra
♥ Discord: https://discord.gg/spktr

#Jackspektra #LeagueOfLegends",no
mFomfLtoj5Q,I LOVE Fishing Myself as well,"Make sure to subscribe and like the video :D comment if you love your mom

*OPEN ME*

Streaming at https://www.twitch.tv/elosanta 📺

Guides:
👨🏼‍🦯 Karthus Guide ➠ https://bit.ly/36WNLQO
👨🏼‍🦯 Draven Guide ➠ https://bit.ly/3p4U3TJ

Follow Me:
 🐦Twitter ➠ https://twitter.com/elosanta
 🎬 TikTok ➠ https://www.tiktok.com/@realelosanta
 🎮 Discord ➠ https://discord.gg/NHqWJCZ
  📱  Instagram ➠ https://www.instagram.com/elosanta1

Thumbnail Artist ➠ https://www.twitch.tv/koniroxd

#elosanta #streamhighlights #karthus #Challenger","I LOVE Fishing Myself as well Make sure to subscribe and like the video :D comment if you love your mom

*OPEN ME*

Streaming at https://www.twitch.tv/elosanta 📺

Guides:
👨🏼‍🦯 Karthus Guide ➠ https://bit.ly/36WNLQO
👨🏼‍🦯 Draven Guide ➠ https://bit.ly/3p4U3TJ

Follow Me:
 🐦Twitter ➠ https://twitter.com/elosanta
 🎬 TikTok ➠ https://www.tiktok.com/@realelosanta
 🎮 Discord ➠ https://discord.gg/NHqWJCZ
  📱  Instagram ➠ https://www.instagram.com/elosanta1

Thumbnail Artist ➠ https://www.twitch.tv/koniroxd

#elosanta #streamhighlights #karthus #Challenger",no
h6eXHgUt_pQ,DEALING WITH COCKY ENEMIES,"Make sure to subscribe and like the video :D comment if you love your mom

*OPEN ME*

Streaming at https://www.twitch.tv/elosanta 📺

Guides:
👨🏼‍🦯 Karthus Guide ➠ https://bit.ly/36WNLQO
👨🏼‍🦯 Draven Guide ➠ https://bit.ly/3p4U3TJ

Follow Me:
 🐦Twitter ➠ https://twitter.com/elosanta
 🎬 TikTok ➠ https://www.tiktok.com/@realelosanta
 🎮 Discord ➠ https://discord.gg/NHqWJCZ
  📱  Instagram ➠ https://www.instagram.com/elosanta1

Thumbnail Artist ➠ https://www.twitch.tv/koniroxd

#elosanta #streamhighlights #karthus #Challenger","DEALING WITH COCKY ENEMIES Make sure to subscribe and like the video :D comment if you love your mom

*OPEN ME*

Streaming at https://www.twitch.tv/elosanta 📺

Guides:
👨🏼‍🦯 Karthus Guide ➠ https://bit.ly/36WNLQO
👨🏼‍🦯 Draven Guide ➠ https://bit.ly/3p4U3TJ

Follow Me:
 🐦Twitter ➠ https://twitter.com/elosanta
 🎬 TikTok ➠ https://www.tiktok.com/@realelosanta
 🎮 Discord ➠ https://discord.gg/NHqWJCZ
  📱  Instagram ➠ https://www.instagram.com/elosanta1

Thumbnail Artist ➠ https://www.twitch.tv/koniroxd

#elosanta #streamhighlights #karthus #Challenger",no
53RjQx48WoQ,What The Pantheon Doing?,"Make sure to subscribe and like the video :D comment if you love your mom

*OPEN ME*

Streaming at https://www.twitch.tv/elosanta 📺

Guides:
👨🏼‍🦯 Karthus Guide ➠ https://bit.ly/36WNLQO
👨🏼‍🦯 Draven Guide ➠ https://bit.ly/3p4U3TJ

Follow Me:
 🐦Twitter ➠ https://twitter.com/elosanta
 🎬 TikTok ➠ https://www.tiktok.com/@realelosanta
 🎮 Discord ➠ https://discord.gg/NHqWJCZ
  📱  Instagram ➠ https://www.instagram.com/elosanta1


#elosanta #streamhighlights #karthus #Challenger","What The Pantheon Doing? Make sure to subscribe and like the video :D comment if you love your mom

*OPEN ME*

Streaming at https://www.twitch.tv/elosanta 📺

Guides:
👨🏼‍🦯 Karthus Guide ➠ https://bit.ly/36WNLQO
👨🏼‍🦯 Draven Guide ➠ https://bit.ly/3p4U3TJ

Follow Me:
 🐦Twitter ➠ https://twitter.com/elosanta
 🎬 TikTok ➠ https://www.tiktok.com/@realelosanta
 🎮 Discord ➠ https://discord.gg/NHqWJCZ
  📱  Instagram ➠ https://www.instagram.com/elosanta1


#elosanta #streamhighlights #karthus #Challenger",no
0a6WQuEjS2A,You Decide My Next Video™,https://strms.net/raid_king_nidhogg,You Decide My Next Video™ https://strms.net/raid_king_nidhogg,no
Dow_e4rgHnc,"RACE TO CHALLENGER STARTS NOW, WORST PLACEMENT DAY IS HERE?","Make sure to subscribe and like the video :D comment if you love your mom

*OPEN ME*

Streaming at https://www.twitch.tv/elosanta 📺

Guides:
👨🏼‍🦯 Karthus Guide ➠ https://bit.ly/36WNLQO
👨🏼‍🦯 Draven Guide ➠ https://bit.ly/3p4U3TJ

Follow Me:
 🐦Twitter ➠ https://twitter.com/elosanta
 🎬 TikTok ➠ https://www.tiktok.com/@realelosanta
 🎮 Discord ➠ https://discord.gg/NHqWJCZ
  📱  Instagram ➠ https://www.instagram.com/elosanta1


#Twitch #Highlights #LiveStream #Gameplay #Elosanta #leagueoflegends","RACE TO CHALLENGER STARTS NOW, WORST PLACEMENT DAY IS HERE? Make sure to subscribe and like the video :D comment if you love your mom

*OPEN ME*

Streaming at https://www.twitch.tv/elosanta 📺

Guides:
👨🏼‍🦯 Karthus Guide ➠ https://bit.ly/36WNLQO
👨🏼‍🦯 Draven Guide ➠ https://bit.ly/3p4U3TJ

Follow Me:
 🐦Twitter ➠ https://twitter.com/elosanta
 🎬 TikTok ➠ https://www.tiktok.com/@realelosanta
 🎮 Discord ➠ https://discord.gg/NHqWJCZ
  📱  Instagram ➠ https://www.instagram.com/elosanta1


#Twitch #Highlights #LiveStream #Gameplay #Elosanta #leagueoflegends",no
